time,growth,interaction,celltype
0.0,-0.03046569,0.9424001,obNBL
0.0,-0.057318814,0.71811527,obNBL
0.0,-0.050133258,0.8291793,scgnIN
0.0,0.011094632,0.3563488,nptxEX
0.0,-0.023995975,0.90981925,MSN
0.0,-0.07342241,0.917083,scgnIN
0.0,0.032127164,0.39714527,nptxEX
0.0,-0.021123296,0.73218286,CMPN
0.0,-0.002484182,0.6354666,nptxEX
0.0,-0.038082436,0.67542124,obNBL
0.0,-0.0767583,0.6169042,obNBL
0.0,-0.07458087,0.5272645,obNBL
0.0,0.04081198,0.24592845,scgnIN
0.0,-0.075655386,0.47594464,nptxEX
0.0,-0.014490025,0.59821373,nptxEX
0.0,-0.11996235,1.3313442,obNBL
0.0,0.051748462,0.81182915,obNBL
0.0,-0.09227378,0.24592845,obNBL
0.0,-0.04620128,0.6235842,scgnIN
0.0,-0.05022435,0.5985809,obNBL
0.0,-0.1107574,0.49296156,obNBL
0.0,0.11564178,0.90440845,VLMC
0.0,-0.017457522,1.1233757,obNBL
0.0,0.03599914,0.9682009,VLMC
0.0,0.0009500664,0.7681694,obNBL
0.0,0.00598005,0.43083733,VLMC
0.0,-0.051073775,0.24592845,obNBL
0.0,-0.021256408,1.0462621,obNBL
0.0,-0.05870445,1.5675787,obNBL
0.0,0.06494765,0.48259422,MSN
0.0,-0.027586795,0.5209018,nptxEX
0.0,0.017761378,0.24592845,scgnIN
0.0,-0.06615146,0.39288303,obNBL
0.0,0.009976083,0.62257475,MSN
0.0,-0.0129735,0.6635372,obNBL
0.0,-0.027741794,1.4615648,MSN
0.0,-0.02856359,0.24592845,VLMC
0.0,0.012261735,0.63842803,scgnIN
0.0,-0.0129436795,0.8440576,obNBL
0.0,-0.08727337,1.4099206,obNBL
0.0,-0.093086116,0.55820173,obNBL
0.0,-0.034044728,0.24592845,sstIN
0.0,-0.032465763,0.8874301,obNBL
0.0,-0.013459329,0.54435277,obNBL
0.0,-0.01212419,0.47080645,sstIN
0.0,-0.07299969,0.62141913,scgnIN
0.0,-0.048057303,0.9612299,scgnIN
0.0,-0.059999913,0.5523142,nptxEX
0.0,0.025697784,0.7952522,MSN
0.0,0.0057962257,0.43711397,obNBL
0.0,0.008670518,0.72154015,VLMC
0.0,-0.024580536,0.24592845,nptxEX
0.0,-0.07863346,0.24592845,obNBL
0.0,-0.014227973,0.57081157,nptxEX
0.0,-0.026584938,0.24592845,obNBL
0.0,-0.019394197,0.6654214,nptxEX
0.0,0.00416331,0.72330016,tlNBL
0.0,0.007322708,1.8073298,obNBL
0.0,-0.01718179,0.47758985,VLMC
0.0,-0.009383654,0.70622283,obNBL
0.0,0.06211742,0.81563985,MSN
0.0,-0.098625876,0.9883734,scgnIN
0.0,-0.020095365,0.4303516,nptxEX
0.0,-0.102010354,0.5646482,obNBL
0.0,-0.027393475,0.7428231,scgnIN
0.0,-0.031072287,0.570696,obNBL
0.0,-0.087113224,0.24592845,VLMC
0.0,0.064048745,0.71373004,scgnIN
0.0,-0.06349709,0.7716325,obNBL
0.0,0.046145275,0.50651,obNBL
0.0,-0.041134767,0.5335243,obNBL
0.0,-0.08883395,1.0852627,obNBL
0.0,0.0029807873,0.7196292,VLMC
0.0,-0.04970876,0.7876085,scgnIN
0.0,-0.072266504,0.66179514,obNBL
0.0,-0.078433424,0.99949366,scgnIN
0.0,-0.010682741,0.6066772,obNBL
0.0,0.0092024,0.4161431,VLMC
0.0,-0.053100374,0.6054628,tlNBL
0.0,-0.030823383,0.8906041,scgnIN
0.0,-0.040282764,1.1411222,VLMC
0.0,-0.012601083,0.90739954,MSN
0.0,0.061789684,0.24592845,VLMC
0.0,-0.07258968,0.39842442,nptxEX
0.0,-0.068888396,0.6486563,MSN
0.0,-0.053509653,1.0991298,obNBL
0.0,-0.022197317,0.6257405,VLMC
0.0,-0.010113174,0.5509083,MSN
0.0,-0.052205477,1.1798483,MSN
0.0,0.031439163,0.7343436,MSN
0.0,-0.06468503,0.24592845,obNBL
0.0,-0.090774186,0.7788079,scgnIN
0.0,-0.009978471,0.5178651,obNBL
