timepoint,x,y,cos,celltype
1.0,0.2980161309242248,-0.2435734272003173,-0.986848300383258,sstIN
1.0,0.463101863861084,-0.2640886604785919,0.9920314333191034,wntEGC
1.0,0.4369251132011413,-0.2610785961151123,-0.9536682433520589,wntEGC
1.0,0.3411248624324798,-0.2625260353088379,0.2882086802381692,mpEX
1.0,0.4350335001945495,-0.2800110876560211,-0.9988357834141425,wntEGC
1.0,0.2623189091682434,-0.2410225570201873,0.965255549056758,mpIN
1.0,0.5472481846809387,-0.3127719163894653,0.9271365239224231,tlNBL
1.0,0.5010480880737305,-0.2930127382278442,-0.9774459489493503,VLMC
1.0,0.320895791053772,-0.2566739022731781,0.5555918905295587,mpEX
1.0,0.2951127290725708,-0.2546873986721039,-0.9072781760178118,mpIN
1.0,0.7070404291152954,-0.3326210677623749,0.6970494710186872,scgnIN
1.0,0.5710841417312622,-0.311930239200592,0.9920190904354902,tlNBL
1.0,0.6370435357093811,-0.2963533401489258,-0.6933842725389979,MSN
1.0,0.5095335245132446,-0.2755524516105652,-0.8541872994774747,VLMC
1.0,0.6480224132537842,-0.326271653175354,-0.7312659343203249,scgnIN
1.0,0.4949657618999481,-0.2958780229091644,-0.9230574977558151,VLMC
1.0,0.3725165724754333,-0.2571460902690887,-0.9193133078975287,mpEX
1.0,0.698686957359314,-0.3249682784080505,-0.9324581916891352,scgnIN
1.0,0.6075570583343506,-0.3267878592014313,0.9999968632024843,scgnIN
1.0,0.6109668612480164,-0.3167302012443542,-0.9729793744507039,scgnIN
1.0,0.6404378414154053,-0.3284874856472015,0.10988761423258328,scgnIN
1.0,0.3771983981132507,-0.2804309725761413,0.9932076059077637,MCG
1.0,0.574186384677887,-0.3128906488418579,0.998648405852624,tlNBL
1.0,0.5798004865646362,-0.3098392784595489,0.974670856626279,scgnIN
1.0,0.5574256181716919,-0.3016596436500549,0.9931313402310199,sfrpEGC
1.0,0.5333828330039978,-0.2892177700996399,0.999680063291598,VLMC
1.0,0.6787948608398438,-0.3390157520771026,-0.505374414589522,scgnIN
1.0,0.55758136510849,-0.3192408680915832,-0.9966708491822589,tlNBL
1.0,0.4018610119819641,-0.2657079696655273,-0.85434066932947,mpEX
1.0,0.6600434184074402,-0.3428810238838196,0.5525389267511343,scgnIN
1.0,0.5889185070991516,-0.3076857328414917,-0.9404990315603631,scgnIN
1.0,0.2907646894454956,-0.2542273104190826,-0.9988573917229484,mpEX
1.0,0.5254272818565369,-0.2914371490478515,0.9990067580125572,VLMC
1.0,0.6333922147750854,-0.3303360044956207,0.7587688155446016,scgnIN
1.0,0.2990057170391083,-0.2590378522872925,-0.9992302922143639,MSN
1.0,0.4913586378097534,-0.3066774010658264,0.8934689531488905,VLMC
1.0,0.4376474618911743,-0.2667549848556518,-0.9357104148436785,wntEGC
1.0,0.4198912978172302,-0.2699333429336548,0.48979417164208316,wntEGC
1.0,0.5563749074935913,-0.325520783662796,-0.9973602815477459,tlNBL
1.0,0.3078575134277344,-0.2674700021743774,-0.9889708614567255,sstIN
1.0,0.3145950436592102,-0.2526299953460693,-0.07588332856809582,sstIN
1.0,0.5235744118690491,-0.3173571825027466,0.8012077298276085,sfrpEGC
1.0,0.3367069959640503,-0.2716110944747925,0.9081539090536133,VLMC
1.0,0.5789260864257812,-0.3145710229873657,0.997272789119241,scgnIN
1.0,0.6090900897979736,-0.3353042602539062,0.6447773060373688,scgnIN
1.0,0.2413942664861679,-0.2594711184501648,-0.656552485413226,mpEX
1.0,0.6925734281539917,-0.3250827193260193,-0.9976201247608066,scgnIN
1.0,0.4434564411640167,-0.2761580348014831,0.12122945283444861,wntEGC
1.0,0.6183128356933594,-0.3380099833011627,-0.5041173372995323,scgnIN
1.0,0.3942073583602905,-0.2729057669639587,-0.9670346618296871,sstIN
1.0,0.6341135501861572,-0.3304023444652557,-0.999956060173986,scgnIN
1.0,0.5556254386901855,-0.3163339793682098,0.9521485123932317,sfrpEGC
1.0,0.3612513840198517,-0.2772305905818939,-0.997494661124699,mpEX
1.0,0.6713539361953735,-0.327117383480072,0.2949959728287198,scgnIN
1.0,0.5108337998390198,-0.3052923679351806,-0.8944222187574216,VLMC
1.0,0.5953265428543091,-0.345521330833435,-0.6260824262917124,scgnIN
1.0,0.703723669052124,-0.360254168510437,-0.9401675195132071,scgnIN
1.0,0.5363180041313171,-0.3386836349964142,0.9883159340806467,VLMC
1.0,0.4168530106544494,-0.2743439376354217,-0.9404515406888844,wntEGC
1.0,0.6630518436431885,-0.34620201587677,-0.02114897421592333,scgnIN
1.0,0.6091563105583191,-0.3237096667289734,0.49397895708549083,scgnIN
1.0,0.1471877247095108,-0.2480040788650512,0.9923343394112392,mpEX
1.0,0.2618445158004761,-0.2876746654510498,-0.965177459889237,MCG
1.0,0.53334641456604,-0.3119511604309082,0.8992278077739939,sfrpEGC
1.0,0.504389762878418,-0.2967454791069031,0.9289247281581484,VLMC
1.0,0.5652567744255066,-0.3274983167648315,0.9989415470376867,tlNBL
1.0,0.4427675008773803,-0.2838959693908691,0.9999848269604279,wntEGC
1.0,0.4196062386035919,-0.2753420770168304,-0.9991052497384058,mpEX
1.0,0.4207838773727417,-0.2826362252235412,0.8678475176993539,wntEGC
1.0,0.6018957495689392,-0.3282636106014251,-0.9855613878819549,scgnIN
1.0,0.2609966099262237,-0.2690624594688415,-0.5785211192268905,mpEX
1.0,0.6895737648010254,-0.3298601508140564,-0.9994636158956478,scgnIN
1.0,0.4946159720420837,-0.3046998381614685,0.8347113315550644,VLMC
1.0,0.5499656796455383,-0.3404735922813415,0.6093172574404746,sfrpEGC
1.0,0.6277604103088379,-0.3428041040897369,-0.8151400832100847,scgnIN
1.0,0.6666863560676575,-0.3609355688095093,0.9876735949809874,scgnIN
1.0,0.3157304227352142,-0.2897989153861999,-0.29097617699441436,mpIN
1.0,0.214142844080925,-0.2516959607601166,-0.05293143373858641,mpEX
