x,y,annotation,total_raw
-0.27067667,3.4758215,Brain,0.0001012284220473
0.5756416,2.950543,Brain,0.0001012284220473
0.5756416,2.950543,Brain,0.0001012284220473
-0.7380977,1.8188936,Cavity,0.0008112271263583
-0.30391967,1.1088108,GI tract,0.0007179822187211
0.03854029,2.4009345,Mucosal epithelium,0.0004236119567887
0.03854029,2.4009345,Mucosal epithelium,0.0004236119567887
-0.45772436,2.8667798,Brain,0.0001012284220473
-0.29223981,2.4163196,Jaw and tooth,0.0010585365113058
-0.68168056,1.8441164,Epidermis,0.0011758541459524
0.6523913,2.179393,Muscle,0.0004104398933796
0.5773152,1.5408375,Lung primordium,0.0002403667254042
-0.6807834,2.8947856,Brain,0.0001012284220473
-1.0620927,2.4149945,Meninges,0.0016867009332845
0.6529469,1.8060519,Sympathetic nerve,0.0001847403595518
-0.4960085,1.2460103,GI tract,0.0007179822187211
-0.49272594,2.5861762,Brain,0.0001012284220473
-0.501564,2.0017145,Jaw and tooth,0.0010585365113058
-0.501564,2.0017145,Jaw and tooth,0.0010585365113058
-0.34713414,0.74917066,Cavity,0.0008112271263583
-0.34713414,0.74917066,Cavity,0.0008112271263583
0.12790933,2.2416246,Muscle,0.0004104398933796
-0.74342304,0.5723403,Cartilage primordium,0.0006583575051392
-0.74342304,0.5723403,Cartilage primordium,0.0006583575051392
0.7427802,1.1190237,Muscle,0.0004104398933796
0.7427802,1.1190237,Muscle,0.0004104398933796
0.6612492,2.6025844,Brain,0.0001012284220473
0.6612492,2.6025844,Brain,0.0001012284220473
-0.7554834,2.3894167,Jaw and tooth,0.0010585365113058
0.35787916,3.4120336,Brain,0.0001012284220473
0.35787916,3.4120336,Brain,0.0001012284220473
-0.77509564,1.8696699,Epidermis,0.0011758541459524
-0.4033085,0.31714642,Dorsal root ganglion,0.0001379120494234
0.5723952,3.0249207,Brain,0.0001012284220473
0.27717942,2.0449622,Muscle,0.0004104398933796
0.841421,2.978628,Cavity,0.0008112271263583
0.7305508,2.7890437,Brain,0.0001012284220473
-0.6860394,1.1208724,Epidermis,0.0011758541459524
-0.6860394,1.1208724,Epidermis,0.0011758541459524
0.41846052,3.4536905,Brain,0.0001012284220473
0.41846052,3.4536905,Brain,0.0001012284220473
-1.1213171,2.4424365,Cavity,0.0008112271263583
0.9267119,1.1805723,Connective tissue,0.0005295658000595
0.77211434,1.1604991,Muscle,0.0004104398933796
0.7583657,1.175392,Muscle,0.0004104398933796
0.8897885,0.9903707,Cavity,0.0008112271263583
1.075948,1.8047491,Cavity,0.0008112271263583
-0.49452135,1.220011,GI tract,0.0007179822187211
0.55749196,0.6272381,Connective tissue,0.0005295658000595
-0.25547925,0.268614,Epidermis,0.0011758541459524
-0.09549182,2.984662,Brain,0.0001012284220473
0.70703846,3.0239265,Meninges,0.0016867009332845
-0.35193595,0.5770257,Cartilage primordium,0.0006583575051392
-0.35193595,0.5770257,Cartilage primordium,0.0006583575051392
-0.115921214,2.2628765,Muscle,0.0004104398933796
-0.115921214,2.2628765,Muscle,0.0004104398933796
0.993442,2.0216012,Cartilage primordium,0.0006583575051392
-0.2916096,0.550715,Cartilage primordium,0.0006583575051392
0.33983648,0.44394016,Cartilage primordium,0.0006583575051392
0.10888269,2.0119681,Muscle,0.0004104398933796
-0.8398628,2.7569265,Meninges,0.0016867009332845
-0.6082573,1.4654193,Cavity,0.0008112271263583
0.34454194,2.9045424,Brain,0.0001012284220473
0.34454194,2.9045424,Brain,0.0001012284220473
-0.48336554,2.095542,Jaw and tooth,0.0010585365113058
0.8086424,2.8861327,Brain,0.0001012284220473
0.95505774,2.6319244,Meninges,0.0016867009332845
0.74698275,0.75034815,Connective tissue,0.0005295658000595
0.29412937,2.9889174,Brain,0.0001012284220473
0.28069058,2.451275,Cartilage primordium,0.0006583575051392
0.17597279,2.4438918,Cartilage primordium,0.0006583575051392
0.96839684,1.2477046,Connective tissue,0.0005295658000595
0.96839684,1.2477046,Connective tissue,0.0005295658000595
-0.7884166,2.4115002,Jaw and tooth,0.0010585365113058
-0.04357128,2.3369296,Muscle,0.0004104398933796
-0.04357128,2.3369296,Muscle,0.0004104398933796
-0.021293547,2.342513,Muscle,0.0004104398933796
-0.021293547,2.342513,Muscle,0.0004104398933796
-0.12413684,0.24757017,Dorsal root ganglion,0.0001379120494234
-0.040515352,3.0240576,Brain,0.0001012284220473
0.74790037,3.0898874,Cavity,0.0008112271263583
-0.14270203,1.946859,Jaw and tooth,0.0010585365113058
0.8376144,1.6895993,Cartilage primordium,0.0006583575051392
0.27490485,3.1547005,Brain,0.0001012284220473
-0.5849259,3.508421,Cavity,0.0008112271263583
-0.9748607,1.2024686,GI tract,0.0007179822187211
-0.9748607,1.2024686,GI tract,0.0007179822187211
-0.33617556,2.7824996,Brain,0.0001012284220473
-0.33617556,2.7824996,Brain,0.0001012284220473
-0.92769,3.0760267,Meninges,0.0016867009332845
-0.92769,3.0760267,Meninges,0.0016867009332845
0.6613667,1.8036764,Sympathetic nerve,0.0001847403595518
-0.89265764,1.3158448,Mesentery,0.0007333304561841
0.541812,1.528917,Lung primordium,0.0002403667254042
-0.6236203,0.35994694,Dorsal root ganglion,0.0001379120494234
-1.0618724,2.9315717,Meninges,0.0016867009332845
-0.94975847,2.296996,Cavity,0.0008112271263583
-0.88937205,0.8004921,Muscle,0.0004104398933796
-0.88937205,0.8004921,Muscle,0.0004104398933796
0.09124738,1.2179797,Liver,5.878913334551151e-05
1.0165489,2.0249853,Cartilage primordium,0.0006583575051392
0.9679807,2.0282872,Cartilage primordium,0.0006583575051392
0.17476851,1.7563751,Heart,0.0007755651592048
0.108067535,1.0985805,Liver,5.878913334551151e-05
0.108067535,1.0985805,Liver,5.878913334551151e-05
-0.18504508,3.7448092,Cavity,0.0008112271263583
-0.26419327,1.8887467,Epidermis,0.0011758541459524
-0.26419327,1.8887467,Epidermis,0.0011758541459524
0.8591404,2.453208,Meninges,0.0016867009332845
-0.5760888,1.4499167,Connective tissue,0.0005295658000595
0.9322315,2.4112778,Meninges,0.0016867009332845
-1.0506461,1.1530077,Cavity,0.0008112271263583
0.6626259,1.8589103,Muscle,0.0004104398933796
0.51341015,2.155289,Mucosal epithelium,0.0004236119567887
0.2134061,2.6400034,Brain,0.0001012284220473
-0.09826737,0.79794824,Kidney,0.0003902060871215
0.65024155,1.7164413,Cavity,0.0008112271263583
-0.818526,0.46740478,Epidermis,0.0011758541459524
1.085116,2.5868328,Cavity,0.0008112271263583
-0.9611715,1.1382848,Cavity,0.0008112271263583
-0.68469304,0.897606,Connective tissue,0.0005295658000595
-0.68469304,0.897606,Connective tissue,0.0005295658000595
0.017674351,2.5348947,Brain,0.0001012284220473
-0.9103009,0.78749067,Muscle,0.0004104398933796
-0.5518504,2.3402033,Jaw and tooth,0.0010585365113058
0.72153705,2.3617773,Cartilage primordium,0.0006583575051392
-0.19001527,2.547495,Brain,0.0001012284220473
-0.82646406,2.3283114,Jaw and tooth,0.0010585365113058
-0.82646406,2.3283114,Jaw and tooth,0.0010585365113058
-0.1167027,3.031284,Brain,0.0001012284220473
-0.1167027,3.031284,Brain,0.0001012284220473
0.27312076,0.437347,Cartilage primordium,0.0006583575051392
0.17866074,1.2753773,Liver,5.878913334551151e-05
-0.91541874,2.1347456,Jaw and tooth,0.0010585365113058
0.5196588,1.8359917,Blood vessel,0.0006281517488686
0.2934213,2.9679198,Brain,0.0001012284220473
0.2934213,2.9679198,Brain,0.0001012284220473
-0.082303986,0.27480587,Spinal cord,0.0001044471354073
0.110561,1.0182475,Cavity,0.0008112271263583
-0.16452664,2.8500283,Brain,0.0001012284220473
1.0410345,2.4714222,Epidermis,0.0011758541459524
1.0410345,2.4714222,Epidermis,0.0011758541459524
0.109230995,2.738803,Brain,0.0001012284220473
0.12034652,2.6489394,Brain,0.0001012284220473
-0.6204538,1.8443097,Epidermis,0.0011758541459524
-0.093687765,1.9801579,Jaw and tooth,0.0010585365113058
-0.8691518,3.2322626,Choroid plexus,0.0011645210948657
0.68924457,2.5660653,Brain,0.0001012284220473
0.86464274,1.1725451,Connective tissue,0.0005295658000595
0.035914786,2.0080397,Jaw and tooth,0.0010585365113058
-0.9272982,2.7982552,Brain,0.0001012284220473
-1.0206224,2.7894068,Brain,0.0001012284220473
-1.0206224,2.7894068,Brain,0.0001012284220473
-0.5348877,2.0348823,Jaw and tooth,0.0010585365113058
0.99049795,1.717149,Cartilage primordium,0.0006583575051392
0.9802151,1.5250953,Connective tissue,0.0005295658000595
0.26313597,1.0383818,Cavity,0.0008112271263583
0.26313597,1.0383818,Cavity,0.0008112271263583
0.14268078,3.5741148,Brain,0.0001012284220473
0.14268078,3.5741148,Brain,0.0001012284220473
0.056720685,2.0943727,Jaw and tooth,0.0010585365113058
0.056720685,2.0943727,Jaw and tooth,0.0010585365113058
-1.1161444,2.5324209,Cavity,0.0008112271263583
-1.1161444,2.5324209,Cavity,0.0008112271263583
0.22067443,2.0310009,Blood vessel,0.0006281517488686
0.22067443,2.0310009,Blood vessel,0.0006281517488686
-0.16431007,2.8425214,Brain,0.0001012284220473
-1.0721378,2.949763,Meninges,0.0016867009332845
-0.92889506,2.1588817,Cavity,0.0008112271263583
-0.12744145,2.394506,Muscle,0.0004104398933796
-0.6536968,3.218444,Brain,0.0001012284220473
0.9517007,1.8164105,Cartilage primordium,0.0006583575051392
-0.35993496,3.3304524,Brain,0.0001012284220473
-0.07846231,0.3586059,Dorsal root ganglion,0.0001379120494234
-0.52831185,2.9285014,Brain,0.0001012284220473
-0.52831185,2.9285014,Brain,0.0001012284220473
0.16918766,0.52502793,Cartilage primordium,0.0006583575051392
-0.5370454,3.4089553,Brain,0.0001012284220473
-0.09775532,1.5545889,Liver,5.878913334551151e-05
0.30585507,1.5370964,Heart,0.0007755651592048
0.30585507,1.5370964,Heart,0.0007755651592048
-0.29639882,1.5553231,Liver,5.878913334551151e-05
-0.20410079,3.5393994,Brain,0.0001012284220473
-0.20410079,3.5393994,Brain,0.0001012284220473
1.0228814,1.4711227,Connective tissue,0.0005295658000595
-0.64147466,1.872538,Jaw and tooth,0.0010585365113058
-0.08412812,0.61592865,Muscle,0.0004104398933796
-0.08412812,0.61592865,Muscle,0.0004104398933796
0.67513233,2.6905828,Brain,0.0001012284220473
-0.80714065,2.0090697,Jaw and tooth,0.0010585365113058
-0.012250135,0.20084615,Epidermis,0.0011758541459524
0.7425765,1.0099475,Muscle,0.0004104398933796
-0.60473627,3.4140697,Brain,0.0001012284220473
0.5182807,0.91722405,Connective tissue,0.0005295658000595
0.77978855,3.0849278,Cavity,0.0008112271263583
0.9705855,1.7126337,Cartilage primordium,0.0006583575051392
0.053595647,0.5572967,Muscle,0.0004104398933796
-0.5187856,2.823944,Brain,0.0001012284220473
-0.9775219,1.2904221,Epidermis,0.0011758541459524
0.5875882,3.2491493,Cavity,0.0008112271263583
0.5875882,3.2491493,Cavity,0.0008112271263583
0.91793495,2.882552,Cavity,0.0008112271263583
-0.23175918,2.7253075,Brain,0.0001012284220473
-0.36520183,2.821885,Brain,0.0001012284220473
-0.1353445,0.23236287,Spinal cord,0.0001044471354073
-0.92208475,1.1536231,Cavity,0.0008112271263583
0.13486579,3.551952,Brain,0.0001012284220473
0.4433953,3.199146,Brain,0.0001012284220473
0.4433953,3.199146,Brain,0.0001012284220473
0.42887002,3.211184,Brain,0.0001012284220473
-0.2146618,1.0495527,GI tract,0.0007179822187211
0.08448999,1.6064782,Heart,0.0007755651592048
-0.8490932,2.1606958,Jaw and tooth,0.0010585365113058
-1.0878,2.6492307,Cavity,0.0008112271263583
-0.78680533,3.2365742,Brain,0.0001012284220473
0.48475668,2.5428646,Brain,0.0001012284220473
-0.42150185,1.1456168,GI tract,0.0007179822187211
-0.42150185,1.1456168,GI tract,0.0007179822187211
0.4771362,1.2504011,Kidney,0.0003902060871215
0.4771362,1.2504011,Kidney,0.0003902060871215
0.71866286,1.4800982,Muscle,0.0004104398933796
1.0984209,2.0932415,Cavity,0.0008112271263583
0.45911336,2.7199738,Brain,0.0001012284220473
0.45911336,2.7199738,Brain,0.0001012284220473
-1.056752,2.7821276,Brain,0.0001012284220473
-1.056752,2.7821276,Brain,0.0001012284220473
-0.3981815,0.49798808,Cartilage primordium,0.0006583575051392
0.5610398,3.0404272,Meninges,0.0016867009332845
0.151864,3.509848,Brain,0.0001012284220473
0.99118775,1.3517513,Connective tissue,0.0005295658000595
0.38314813,0.9629302,Mesothelium,9.47948199375063e-05
-0.3742733,1.6955894,Connective tissue,0.0005295658000595
-0.3742733,1.6955894,Connective tissue,0.0005295658000595
-0.46607605,3.4020581,Brain,0.0001012284220473
0.8384384,1.0452343,Spinal cord,0.0001044471354073
-0.6322188,3.065452,Brain,0.0001012284220473
-0.65323603,3.0918598,Brain,0.0001012284220473
1.0262635,1.5194975,Connective tissue,0.0005295658000595
-0.7002136,3.1893733,Brain,0.0001012284220473
-0.7002136,3.1893733,Brain,0.0001012284220473
-1.0527683,2.811146,Brain,0.0001012284220473
-0.10908854,2.9782422,Brain,0.0001012284220473
0.2672071,2.896179,Brain,0.0001012284220473
-0.45472476,3.0054703,Brain,0.0001012284220473
0.46998242,1.2417486,Kidney,0.0003902060871215
-0.53100324,0.91835505,Connective tissue,0.0005295658000595
0.80137163,2.7537851,Brain,0.0001012284220473
-0.21925037,2.3238742,Muscle,0.0004104398933796
-0.07207577,0.6074806,Cartilage primordium,0.0006583575051392
-0.5391113,0.3188097,Cavity,0.0008112271263583
0.7356547,1.5819639,Muscle,0.0004104398933796
0.60390216,1.9377644,Sympathetic nerve,0.0001847403595518
0.761795,1.7995616,Muscle,0.0004104398933796
-0.34390083,3.4080803,Brain,0.0001012284220473
-1.1090307,2.3985095,Cavity,0.0008112271263583
0.100039415,2.6863585,Meninges,0.0016867009332845
0.07760253,1.5881451,Heart,0.0007755651592048
0.5601009,1.2880658,Kidney,0.0003902060871215
-0.30662218,3.2144685,Brain,0.0001012284220473
-0.2839403,0.9232136,GI tract,0.0007179822187211
-0.2839403,0.9232136,GI tract,0.0007179822187211
-0.2781092,2.3764725,Mucosal epithelium,0.0004236119567887
-0.2781092,2.3764725,Mucosal epithelium,0.0004236119567887
-1.0000318,2.6690257,Brain,0.0001012284220473
0.44311145,2.9435916,Brain,0.0001012284220473
0.46456164,3.2289023,Brain,0.0001012284220473
-0.63196313,0.8252355,Cartilage primordium,0.0006583575051392
-0.53187394,3.519218,Cavity,0.0008112271263583
-0.53187394,3.519218,Cavity,0.0008112271263583
0.84881836,1.2990868,Connective tissue,0.0005295658000595
0.40920493,0.45249972,Cartilage primordium,0.0006583575051392
0.73557603,2.2931411,Cartilage primordium,0.0006583575051392
0.73557603,2.2931411,Cartilage primordium,0.0006583575051392
-0.3238302,1.4180845,Liver,5.878913334551151e-05
0.40559986,2.4108362,Cartilage primordium,0.0006583575051392
0.0015044062,0.89134717,GI tract,0.0007179822187211
0.0015044062,0.89134717,GI tract,0.0007179822187211
0.38571808,3.446876,Brain,0.0001012284220473
-0.9586171,2.7048826,Brain,0.0001012284220473
-0.9586171,2.7048826,Brain,0.0001012284220473
-0.2682198,1.5079333,Liver,5.878913334551151e-05
0.7239733,2.0571842,Muscle,0.0004104398933796
-0.28226477,0.62080294,Cartilage primordium,0.0006583575051392
0.14014292,0.2616018,Dorsal root ganglion,0.0001379120494234
-0.31017044,0.5397644,Cartilage primordium,0.0006583575051392
-0.2716646,3.6096945,Brain,0.0001012284220473
0.7651167,2.025276,Muscle,0.0004104398933796
-0.74889314,3.1609933,Brain,0.0001012284220473
-0.7277413,2.7131767,Brain,0.0001012284220473
-0.42632058,1.5404958,Liver,5.878913334551151e-05
0.5482218,0.9942067,Connective tissue,0.0005295658000595
0.5566488,2.93957,Brain,0.0001012284220473
0.6768248,0.7378187,Muscle,0.0004104398933796
-0.2756806,3.4148853,Brain,0.0001012284220473
0.41597623,2.5249429,Brain,0.0001012284220473
-0.7468117,2.2013922,Jaw and tooth,0.0010585365113058
-0.27252162,3.0407915,Brain,0.0001012284220473
0.3258344,1.5466703,Heart,0.0007755651592048
-0.5985747,2.1325376,Jaw and tooth,0.0010585365113058
-0.5985747,2.1325376,Jaw and tooth,0.0010585365113058
0.6744295,2.4958196,Meninges,0.0016867009332845
0.6744295,2.4958196,Meninges,0.0016867009332845
0.54881555,2.3183448,Cartilage primordium,0.0006583575051392
-0.78652954,1.9950438,Jaw and tooth,0.0010585365113058
-0.6636749,1.8856089,Jaw and tooth,0.0010585365113058
0.5022263,0.83790636,Connective tissue,0.0005295658000595
0.49862686,0.81047153,Muscle,0.0004104398933796
0.49862686,0.81047153,Muscle,0.0004104398933796
0.24940135,0.47742972,Cartilage primordium,0.0006583575051392
-0.95493156,0.49044213,Cavity,0.0008112271263583
-0.5820948,2.6580164,Brain,0.0001012284220473
0.698092,2.6228871,Brain,0.0001012284220473
-0.38105917,1.5758486,Connective tissue,0.0005295658000595
0.20057145,2.8911314,Brain,0.0001012284220473
0.10338316,3.686052,Brain,0.0001012284220473
0.10338316,3.686052,Brain,0.0001012284220473
0.11590237,3.677335,Brain,0.0001012284220473
-0.35947755,1.8996397,Epidermis,0.0011758541459524
0.33994496,3.5556056,Brain,0.0001012284220473
-0.56187135,1.0082525,Connective tissue,0.0005295658000595
-0.5583004,0.9699961,Connective tissue,0.0005295658000595
0.387096,1.9585543,Muscle,0.0004104398933796
-0.3100132,3.6601005,Cavity,0.0008112271263583
-0.04085425,1.5013665,Liver,5.878913334551151e-05
0.21377139,0.36011046,Spinal cord,0.0001044471354073
-1.0202321,2.4229503,Cavity,0.0008112271263583
-1.0202321,2.4229503,Cavity,0.0008112271263583
-0.9558465,2.1043181,Epidermis,0.0011758541459524
0.2789465,1.8237066,Blood vessel,0.0006281517488686
0.2789465,1.8237066,Blood vessel,0.0006281517488686
-0.0021147379,0.5911127,Cartilage primordium,0.0006583575051392
-0.8779411,2.8840868,Meninges,0.0016867009332845
-0.8779411,2.8840868,Meninges,0.0016867009332845
0.4598564,1.8795737,Cavity,0.0008112271263583
0.8944338,0.9969656,Cavity,0.0008112271263583
0.26043808,1.2916719,Cavity,0.0008112271263583
0.26043808,1.2916719,Cavity,0.0008112271263583
-0.14317049,2.2980518,Muscle,0.0004104398933796
0.09451246,0.57779056,Cartilage primordium,0.0006583575051392
0.10736907,1.2874861,Liver,5.878913334551151e-05
0.10736907,1.2874861,Liver,5.878913334551151e-05
0.4185431,2.3514705,Cartilage primordium,0.0006583575051392
0.08566405,1.104769,Liver,5.878913334551151e-05
0.08566405,1.104769,Liver,5.878913334551151e-05
0.9021739,1.0833856,Cavity,0.0008112271263583
0.9021739,1.0833856,Cavity,0.0008112271263583
0.6540788,3.1109073,Cavity,0.0008112271263583
0.659078,2.5640755,Brain,0.0001012284220473
0.080579355,2.3080294,Muscle,0.0004104398933796
0.15148267,2.2018876,Muscle,0.0004104398933796
0.5182316,1.7152525,Heart,0.0007755651592048
0.3279086,0.9194883,Cavity,0.0008112271263583
-0.16973284,3.2989607,Brain,0.0001012284220473
-0.65395325,1.1329042,GI tract,0.0007179822187211
-0.65395325,1.1329042,GI tract,0.0007179822187211
0.27684006,2.1132557,Muscle,0.0004104398933796
-0.82134384,2.4667869,Meninges,0.0016867009332845
0.14808308,1.0799404,Cavity,0.0008112271263583
0.6098873,2.1030908,Connective tissue,0.0005295658000595
0.6098873,2.1030908,Connective tissue,0.0005295658000595
0.76720303,2.780796,Brain,0.0001012284220473
0.76720303,2.780796,Brain,0.0001012284220473
-0.4905017,0.31476495,Cavity,0.0008112271263583
0.016995147,1.2697443,Liver,5.878913334551151e-05
0.016995147,1.2697443,Liver,5.878913334551151e-05
0.031135965,1.2944027,Liver,5.878913334551151e-05
0.064882785,0.38075513,Dorsal root ganglion,0.0001379120494234
0.064882785,0.38075513,Dorsal root ganglion,0.0001379120494234
0.61478466,1.2754003,Muscle,0.0004104398933796
0.21337011,0.50908256,Cartilage primordium,0.0006583575051392
0.57257146,1.0088099,Cartilage primordium,0.0006583575051392
-0.75729686,2.4305913,Meninges,0.0016867009332845
-0.36397785,3.5234256,Brain,0.0001012284220473
-0.36397785,3.5234256,Brain,0.0001012284220473
-0.5596697,0.5785671,Cartilage primordium,0.0006583575051392
-0.22974008,3.4936209,Brain,0.0001012284220473
-0.46201152,0.49223146,Dorsal root ganglion,0.0001379120494234
-0.7395712,2.1959093,Jaw and tooth,0.0010585365113058
-0.7395712,2.1959093,Jaw and tooth,0.0010585365113058
0.49583,1.5745413,GI tract,0.0007179822187211
-0.21786718,0.8509801,GI tract,0.0007179822187211
0.397949,2.2432299,Mucosal epithelium,0.0004236119567887
0.397949,2.2432299,Mucosal epithelium,0.0004236119567887
0.21443617,2.777757,Brain,0.0001012284220473
0.05478417,3.5111907,Brain,0.0001012284220473
0.69318163,1.8378823,Muscle,0.0004104398933796
-0.628634,0.81528485,Cartilage primordium,0.0006583575051392
-0.628634,0.81528485,Cartilage primordium,0.0006583575051392
-0.03787694,1.5323184,Liver,5.878913334551151e-05
0.03759628,3.5009265,Brain,0.0001012284220473
-0.02686628,1.1022613,Cavity,0.0008112271263583
-0.02686628,1.1022613,Cavity,0.0008112271263583
0.8590236,1.1213762,Connective tissue,0.0005295658000595
0.8590236,1.1213762,Connective tissue,0.0005295658000595
-0.43506673,1.5165576,Liver,5.878913334551151e-05
-0.5897601,1.2359564,Mesentery,0.0007333304561841
-0.14723153,0.67667377,Cartilage primordium,0.0006583575051392
0.7682696,1.410647,Muscle,0.0004104398933796
0.7682696,1.410647,Muscle,0.0004104398933796
0.5358068,1.3678906,Kidney,0.0003902060871215
0.5358068,1.3678906,Kidney,0.0003902060871215
1.1245311,1.9595898,Epidermis,0.0011758541459524
-0.8238207,2.9960823,Brain,0.0001012284220473
0.32661548,0.9798979,Ovary,0.0002054822990397
0.1703364,1.7197981,Heart,0.0007755651592048
0.1703364,1.7197981,Heart,0.0007755651592048
0.8577521,1.7392735,Connective tissue,0.0005295658000595
0.5348411,1.9199045,Blood vessel,0.0006281517488686
0.4004555,2.530451,Meninges,0.0016867009332845
-0.091912694,3.6917505,Brain,0.0001012284220473
-0.32166797,2.6610737,Brain,0.0001012284220473
0.56283015,1.9931164,Connective tissue,0.0005295658000595
-0.17636141,1.5768272,Liver,5.878913334551151e-05
0.99883187,2.470254,Meninges,0.0016867009332845
0.21302,3.4775968,Brain,0.0001012284220473
0.64299697,2.1666865,Muscle,0.0004104398933796
0.64299697,2.1666865,Muscle,0.0004104398933796
0.68211496,2.1401112,Muscle,0.0004104398933796
0.891671,1.569258,Connective tissue,0.0005295658000595
-0.80131495,0.6143384,Cartilage primordium,0.0006583575051392
1.0805535,1.7368255,Epidermis,0.0011758541459524
0.7158114,2.9921253,Meninges,0.0016867009332845
0.7158114,2.9921253,Meninges,0.0016867009332845
0.8460182,2.4699748,Meninges,0.0016867009332845
0.9484788,1.0791605,Cavity,0.0008112271263583
-0.51035625,1.5617348,Connective tissue,0.0005295658000595
-0.29781866,0.3049084,Dorsal root ganglion,0.0001379120494234
1.1085873,1.5705112,Cavity,0.0008112271263583
-0.07564151,0.8155456,Kidney,0.0003902060871215
1.0779492,2.459637,Meninges,0.0016867009332845
0.32492474,0.55560726,Muscle,0.0004104398933796
0.7126838,2.1519835,Muscle,0.0004104398933796
-1.1194277,1.0017172,Epidermis,0.0011758541459524
0.097597,1.6537769,Heart,0.0007755651592048
0.097597,1.6537769,Heart,0.0007755651592048
0.15202154,1.6283475,Heart,0.0007755651592048
0.27176392,0.4191005,Cartilage primordium,0.0006583575051392
0.52335757,2.4624333,Meninges,0.0016867009332845
0.47211483,1.0776743,Connective tissue,0.0005295658000595
1.0964817,1.8265964,Muscle,0.0004104398933796
-0.6041892,0.6411169,Dorsal root ganglion,0.0001379120494234
-0.6041892,0.6411169,Dorsal root ganglion,0.0001379120494234
-0.19581462,2.895578,Brain,0.0001012284220473
-0.12373227,3.4261255,Brain,0.0001012284220473
-0.12373227,3.4261255,Brain,0.0001012284220473
-0.72233206,3.323434,Brain,0.0001012284220473
1.0611688,1.7729541,Epidermis,0.0011758541459524
0.17507833,2.1203392,Muscle,0.0004104398933796
-0.5581061,2.2535613,Jaw and tooth,0.0010585365113058
-0.5581061,2.2535613,Jaw and tooth,0.0010585365113058
0.57333714,0.84437126,Muscle,0.0004104398933796
-0.38218415,1.0612806,Cavity,0.0008112271263583
0.1729607,2.051329,Cavity,0.0008112271263583
-0.43795228,3.2266195,Brain,0.0001012284220473
-0.43795228,3.2266195,Brain,0.0001012284220473
-0.6853044,3.3397198,Brain,0.0001012284220473
-0.6853044,3.3397198,Brain,0.0001012284220473
-0.8167855,1.2417245,Mesentery,0.0007333304561841
-0.32063448,0.89887935,Cavity,0.0008112271263583
-0.36660546,0.24008791,Cavity,0.0008112271263583
0.18046363,1.8702705,Blood vessel,0.0006281517488686
0.24451886,2.9086058,Brain,0.0001012284220473
-0.21698989,2.7001216,Brain,0.0001012284220473
0.20315012,3.1390092,Brain,0.0001012284220473
-0.7337707,2.165417,Jaw and tooth,0.0010585365113058
-0.3725844,1.3382516,Epidermis,0.0011758541459524
0.28439537,1.4050148,Cavity,0.0008112271263583
-0.5712698,3.005518,Brain,0.0001012284220473
0.73323244,1.2702715,Muscle,0.0004104398933796
0.73323244,1.2702715,Muscle,0.0004104398933796
0.962829,2.2854955,Connective tissue,0.0005295658000595
-0.80870545,2.7373314,Meninges,0.0016867009332845
-0.73012316,2.28589,Jaw and tooth,0.0010585365113058
-0.9151336,1.1082683,Epidermis,0.0011758541459524
0.77590907,3.031553,Cavity,0.0008112271263583
-0.4731715,3.4362962,Brain,0.0001012284220473
0.15822409,3.6368382,Brain,0.0001012284220473
-0.54416895,1.8432091,Epidermis,0.0011758541459524
-0.54416895,1.8432091,Epidermis,0.0011758541459524
-0.88647604,1.305487,Mesentery,0.0007333304561841
0.1159958,2.6292582,Brain,0.0001012284220473
0.1159958,2.6292582,Brain,0.0001012284220473
-0.9934109,3.12446,Cavity,0.0008112271263583
0.124573685,2.217425,Muscle,0.0004104398933796
0.58377516,2.068182,Connective tissue,0.0005295658000595
0.57100165,2.5880184,Brain,0.0001012284220473
0.42755082,1.580244,Heart,0.0007755651592048
-1.1303451,2.4821491,Cavity,0.0008112271263583
-0.015298197,2.8362844,Brain,0.0001012284220473
-0.015298197,2.8362844,Brain,0.0001012284220473
0.41453502,3.2230299,Brain,0.0001012284220473
-0.94548947,2.6765423,Brain,0.0001012284220473
1.1368955,2.502691,Cavity,0.0008112271263583
0.8111339,1.1575707,Connective tissue,0.0005295658000595
0.5661114,3.286739,Brain,0.0001012284220473
-0.16911262,1.725292,Heart,0.0007755651592048
-0.9324137,1.3574463,Mesentery,0.0007333304561841
0.5162407,1.5885142,Cavity,0.0008112271263583
0.5162407,1.5885142,Cavity,0.0008112271263583
0.3478614,2.9082112,Brain,0.0001012284220473
0.3606006,3.354328,Brain,0.0001012284220473
0.3606006,3.354328,Brain,0.0001012284220473
-0.11648041,3.0531535,Brain,0.0001012284220473
0.8486345,2.266342,Cartilage primordium,0.0006583575051392
0.85617095,2.2689147,Cartilage primordium,0.0006583575051392
0.34000698,3.6217847,Cavity,0.0008112271263583
0.72288847,1.5324099,Muscle,0.0004104398933796
0.72288847,1.5324099,Muscle,0.0004104398933796
-0.2283091,2.178558,Muscle,0.0004104398933796
-0.2283091,2.178558,Muscle,0.0004104398933796
-0.24237265,2.974418,Brain,0.0001012284220473
-0.41837326,2.7435586,Brain,0.0001012284220473
0.25417137,0.61435205,Muscle,0.0004104398933796
-0.4752534,2.3020852,Jaw and tooth,0.0010585365113058
0.38953134,1.0651258,Ovary,0.0002054822990397
-0.7539656,2.054254,Jaw and tooth,0.0010585365113058
