time,growth,interaction,celltype
0.0,-0.11978165,0.8785339,scgnIN
0.0,-0.0053960644,0.54620284,CMPN
0.0,-0.0155262835,0.24592844,CMPN
0.0,-0.0310219,0.82512236,scgnIN
0.0,0.014371805,1.2706375,scgnIN
0.0,-0.017100265,0.24592844,wntEGC
0.0,-0.065695114,0.8649151,scgnIN
0.0,-0.0019634422,0.24592844,WSN
0.0,-0.055112764,0.3743595,mpEX
0.0,-0.089303985,0.67596877,obNBL
0.0,0.057239845,0.24592844,ribEGC
0.0,0.046870142,0.47498247,CMPN
0.0,0.07355491,0.24592844,ribEGC
0.0,0.04146321,0.38277367,nptxEX
0.0,0.020630328,0.24592844,wntEGC
0.0,-0.056877844,0.5869497,mpIN
0.0,-0.07885413,0.24592844,MSN
0.0,0.0429281,0.24592844,dpEX
0.0,-0.08715418,0.24592844,scgnIN
0.0,-0.010295849,0.24592844,VLMC
0.0,-0.002397459,0.24592844,VLMC
0.0,-0.064882584,0.91797996,VLMC
0.0,-0.048789427,0.51145226,MCG
0.0,0.008177336,0.24592844,WSN
0.0,0.010842504,0.24592844,wntEGC
0.0,-0.03551694,1.1190034,MSN
0.0,0.055407006,0.24592844,nptxEX
0.0,-0.08902019,1.2239293,CMPN
0.0,-0.026968852,0.6917175,obNBL
0.0,0.028479392,0.24592844,mpEX
0.0,-0.034102537,0.24592844,nptxEX
0.0,-0.084543124,0.24592844,sfrpEGC
0.0,-0.04417211,0.990384,VLMC
0.0,-0.0075958148,0.24592844,CMPN
0.0,-0.08212721,1.4208187,obNBL
0.0,0.029788584,0.5094012,CMPN
0.0,-0.13183364,0.24592844,mpIN
0.0,0.009721717,0.24592844,reaEGC
0.0,-0.09405496,0.24592844,scgnIN
0.0,-0.03305995,0.24592844,wntEGC
0.0,-0.07602963,0.24592844,dpEX
0.0,0.001353249,0.7622383,obNBL
0.0,-0.09763968,0.73730433,scgnIN
0.0,0.010143509,0.24592844,nptxEX
0.0,0.010263881,0.24592844,scgnIN
0.0,-0.030150078,0.24592844,tlNBL
0.0,0.05527921,0.24592844,Oligo
0.0,0.0069425805,0.24592844,dpEX
0.0,0.029669989,0.24592844,nptxEX
0.0,-0.032291215,0.24592844,VLMC
0.0,-0.096986294,0.24592844,dpEX
0.0,-0.1351163,0.3241508,dpEX
0.0,0.058923464,0.24592844,sfrpEGC
0.0,0.037627123,0.37031186,nptxEX
0.0,0.043614596,1.967084,VLMC
0.0,-0.0053956266,0.7278023,nptxEX
0.0,-0.14443365,0.9292577,scgnIN
0.0,0.01886359,0.3453112,CMPN
0.0,0.037402723,0.8594525,MSN
0.0,-0.011423444,0.46943697,nptxEX
0.0,0.043056257,0.32739094,CMPN
0.0,-0.10709796,0.7044045,scgnIN
0.0,-0.02747386,0.24592844,tlNBL
0.0,0.086237594,0.24592844,VLMC
0.0,-0.10111775,0.24592844,scgnIN
0.0,0.019695247,0.24592844,dpEX
0.0,-0.01899068,0.24592844,obNBL
0.0,-0.0675255,1.0658172,MSN
0.0,-0.071684435,0.52957386,scgnIN
0.0,-0.09857713,0.62028795,scgnIN
0.0,0.002058873,0.24592844,VLMC
0.0,0.015113749,0.39532027,nptxEX
0.0,0.012954863,1.2426709,VLMC
0.0,-0.03155393,0.24592844,VLMC
0.0,-0.088591754,0.9287916,MSN
0.0,-0.007687468,0.24592844,sfrpEGC
0.0,-0.0008194428,0.6681579,scgnIN
0.0,0.09373803,0.24592844,CMPN
0.0,-0.10361469,0.24592844,sstIN
0.0,0.089595616,0.5371381,scgnIN
0.0,-0.007894807,0.88078475,MSN
