timepoint,x,y,cos,celltype
1.0,0.6652294993400574,-0.3080985248088836,-0.8778460624191297,scgnIN
1.0,0.6199793815612793,-0.3104498088359833,0.9969691820886668,scgnIN
1.0,0.6505036354064941,-0.3222830295562744,-0.7312730601386208,scgnIN
1.0,0.5385749936103821,-0.2927432656288147,0.9998565074906948,sfrpEGC
1.0,0.2980161309242248,-0.2435734272003173,0.9951377669142454,sstIN
1.0,0.463101863861084,-0.2640886604785919,-0.13444292643704114,wntEGC
1.0,0.4369251132011413,-0.2610785961151123,-0.9821646619594427,wntEGC
1.0,0.3411248624324798,-0.2625260353088379,-0.5421756471659644,mpEX
1.0,0.4350335001945495,-0.2800110876560211,-0.964954661282097,wntEGC
1.0,0.2623189091682434,-0.2410225570201873,-0.8609992233052707,mpIN
1.0,0.5472481846809387,-0.3127719163894653,0.8998782964159745,tlNBL
1.0,0.5010480880737305,-0.2930127382278442,0.9647533830312942,VLMC
1.0,0.320895791053772,-0.2566739022731781,0.8988403917443579,mpEX
1.0,0.2951127290725708,-0.2546873986721039,-0.9844145943271931,mpIN
1.0,0.7070404291152954,-0.3326210677623749,0.7735667124003682,scgnIN
1.0,0.5710841417312622,-0.311930239200592,0.8733125207871157,tlNBL
1.0,0.6370435357093811,-0.2963533401489258,-0.5221872034050846,MSN
1.0,0.5095335245132446,-0.2755524516105652,0.9962681935193615,VLMC
1.0,0.6480224132537842,-0.326271653175354,-0.8968495953970256,scgnIN
1.0,0.4949657618999481,-0.2958780229091644,0.8291374091632031,VLMC
1.0,0.3725165724754333,-0.2571460902690887,-0.6463215514397646,mpEX
1.0,0.698686957359314,-0.3249682784080505,-0.8095691090087432,scgnIN
1.0,0.6075570583343506,-0.3267878592014313,0.9993393728980277,scgnIN
1.0,0.6109668612480164,-0.3167302012443542,-0.9998828307430813,scgnIN
1.0,0.6404378414154053,-0.3284874856472015,-0.9873128494049372,scgnIN
1.0,0.3771983981132507,-0.2804309725761413,0.846516843647118,MCG
1.0,0.574186384677887,-0.3128906488418579,0.362488561780149,tlNBL
1.0,0.5798004865646362,-0.3098392784595489,-0.8481735813035466,scgnIN
1.0,0.5574256181716919,-0.3016596436500549,0.9996496987459237,sfrpEGC
1.0,0.5333828330039978,-0.2892177700996399,0.9997403390372643,VLMC
1.0,0.6787948608398438,-0.3390157520771026,0.5085161533247241,scgnIN
1.0,0.55758136510849,-0.3192408680915832,-0.98778205628548,tlNBL
1.0,0.4018610119819641,-0.2657079696655273,0.4716253352047194,mpEX
1.0,0.6600434184074402,-0.3428810238838196,-0.9906274630354578,scgnIN
1.0,0.5889185070991516,-0.3076857328414917,0.9820060980945841,scgnIN
1.0,0.2907646894454956,-0.2542273104190826,-0.9880571796422574,mpEX
1.0,0.5254272818565369,-0.2914371490478515,0.9970743787461689,VLMC
1.0,0.6333922147750854,-0.3303360044956207,-0.9959630710282242,scgnIN
1.0,0.2990057170391083,-0.2590378522872925,-0.9235989433251328,MSN
1.0,0.4913586378097534,-0.3066774010658264,0.9987962194793181,VLMC
1.0,0.4376474618911743,-0.2667549848556518,-0.976064945917959,wntEGC
1.0,0.4198912978172302,-0.2699333429336548,-0.997741320856198,wntEGC
1.0,0.5563749074935913,-0.325520783662796,0.9623955270133074,tlNBL
1.0,0.3078575134277344,-0.2674700021743774,0.5249325952207857,sstIN
1.0,0.3145950436592102,-0.2526299953460693,-0.06970721188906684,sstIN
1.0,0.5235744118690491,-0.3173571825027466,0.8966863757032584,sfrpEGC
1.0,0.3367069959640503,-0.2716110944747925,-0.3904151572839165,VLMC
1.0,0.5789260864257812,-0.3145710229873657,-0.8302948873590371,scgnIN
1.0,0.6090900897979736,-0.3353042602539062,0.7589952341863974,scgnIN
1.0,0.2413942664861679,-0.2594711184501648,-0.9063120908737932,mpEX
1.0,0.6925734281539917,-0.3250827193260193,-0.999956856272328,scgnIN
1.0,0.4434564411640167,-0.2761580348014831,0.42965009443393387,wntEGC
1.0,0.6183128356933594,-0.3380099833011627,-0.6717442726708033,scgnIN
1.0,0.3942073583602905,-0.2729057669639587,-0.9026209741704966,sstIN
1.0,0.6341135501861572,-0.3304023444652557,-0.796757541861474,scgnIN
1.0,0.5556254386901855,-0.3163339793682098,0.9405429367311112,sfrpEGC
1.0,0.3612513840198517,-0.2772305905818939,-0.5634809591091636,mpEX
1.0,0.6713539361953735,-0.327117383480072,0.9099047426000446,scgnIN
1.0,0.5108337998390198,-0.3052923679351806,0.999397307522024,VLMC
1.0,0.5953265428543091,-0.345521330833435,0.9942573875625881,scgnIN
1.0,0.703723669052124,-0.360254168510437,-0.9954240354408109,scgnIN
1.0,0.5363180041313171,-0.3386836349964142,0.9946789098012361,VLMC
1.0,0.4168530106544494,-0.2743439376354217,-0.9781197421715112,wntEGC
1.0,0.6630518436431885,-0.34620201587677,-0.9992226925389367,scgnIN
1.0,0.6091563105583191,-0.3237096667289734,0.8680162328289092,scgnIN
1.0,0.1471877247095108,-0.2480040788650512,0.8741332936635681,mpEX
1.0,0.2618445158004761,-0.2876746654510498,-0.7973450286132717,MCG
1.0,0.53334641456604,-0.3119511604309082,0.31312615714556824,sfrpEGC
1.0,0.504389762878418,-0.2967454791069031,0.9947966092675655,VLMC
1.0,0.5652567744255066,-0.3274983167648315,0.8610892032120593,tlNBL
1.0,0.4427675008773803,-0.2838959693908691,-0.009619503592260584,wntEGC
1.0,0.4196062386035919,-0.2753420770168304,-0.9531064981938054,mpEX
1.0,0.4207838773727417,-0.2826362252235412,0.4966966020837144,wntEGC
1.0,0.6018957495689392,-0.3282636106014251,0.9020690149588722,scgnIN
1.0,0.2609966099262237,-0.2690624594688415,-0.5534074885125189,mpEX
1.0,0.6895737648010254,-0.3298601508140564,-0.9833070950773022,scgnIN
1.0,0.4946159720420837,-0.3046998381614685,0.9979631457413535,VLMC
1.0,0.5499656796455383,-0.3404735922813415,0.9129503917406001,sfrpEGC
1.0,0.6277604103088379,-0.3428041040897369,-0.7127795188055904,scgnIN
1.0,0.6666863560676575,-0.3609355688095093,-0.2474272105697067,scgnIN
